ham	Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.
ham	Yeah jay's sort of a fucking retard
ham	Yup... How ü noe leh...
ham	Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
ham	"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
ham	Hmmm:)how many players selected?
ham	Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?
ham	NO GIFTS!! You trying to get me to throw myself off a cliff or something?
ham	Ok. But i finish at 6.
ham	Lol ok. I'll snatch her purse too.
ham	I have to take exam with in march 3
ham	Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
ham	Annoying isn't it.
ham	I ask if u meeting da ge tmr nite...
ham	No..he joined today itself.
ham	Babe, I'm back ... Come back to me ...
ham	Then u go back urself lor...
ham	LOL ... Have you made plans for new years?
ham	S:)but he had some luck.2 catches put down:)
ham	Sir, i am waiting for your call, once free please call me.
ham	Probably earlier than that if the station's where I think it is
ham	Wherre's my boytoy ? :-(
ham	LOL .. *grins* .. I'm not babe, but thanks for thinking of me!
ham	Huh? 6 also cannot? Then only how many mistakes?
ham	Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!
ham	Well i know Z will take care of me. So no worries.
ham	Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work thi
ham	That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
ham	sorry brah, just finished the last of my exams, what up
ham	First answer my question.
ham	Are you coming to day for class.
ham	Should I tell my friend not to come round til like  &lt;#&gt; ish?
ham	My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
ham	G wants to know where the fuck you are
ham	Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.
ham	No worries, hope photo shoot went well. have a spiffing fun at workage. 
spam	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
ham	So when do you wanna gym?
ham	Water logging in desert. Geoenvironmental implications.
spam	Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!
ham	That's cool he'll be here all night, lemme know when you're around
ham	No..jst change tat only..
ham	U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
ham	Hanging out with my brother and his family
ham	Ambrith..madurai..met u in arun dha marrge..remembr?
ham	Its ok chikku, and its my 1 of favourite song..:-)
ham	Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. 
ham	I like to talk pa but am not able to. I dont know y.
ham	Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.
ham	Got meh... When?
ham	Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.
ham	"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
ham	ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG
ham	Can not use foreign stamps in this country.
ham	Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
ham	Just curious because my cuz asked what I was up to
ham	Where did u go? My phone is gonna die you have to stay in here
spam	Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
ham	I surely dont forgot to come:)i will always be in touch in with you:-)
ham	Dont know you bring some food
ham	No but the bluray player can
ham	I dont have that much image in class.
ham	U having lunch alone? I now so bored...
ham	There are many company. Tell me the language.
ham	(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)
ham	Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
spam	Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
ham	Yes, i'm small kid.. And boost is the secret of my energy..
ham	Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...
ham	Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
ham	Easy ah?sen got selected means its good..
ham	Boo what time u get out? U were supposed to take me shopping today. :(
ham	Thank you. do you generally date the brothas?
ham	Take some small dose tablet for fever
spam	Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120
ham	I'll see if I can swing by in a bit, got some things to take care of here firsg
spam	FreeMsg>FAV XMAS TONES!Reply REAL
ham	How was txting and driving
ham	Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
ham	All sounds good. Fingers . Makes it difficult to type
ham	Well i will watch shrek in 3D!!B)
ham	Don know. I did't msg him recently.
ham	Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!
ham	She was supposed to be but couldn't make it, she's still in town though
ham	Just buy a pizza. Meat lovers or supreme. U get to pick.
spam	Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
ham	K...k...when will you give treat?
ham	How would my ip address test that considering my computer isn't a minecraft server
ham	If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
ham	That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week
ham	Do you work all this week ?
spam	Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply
spam	Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+
ham	Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....
ham	U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
ham	:-) yeah! Lol. Luckily i didn't have a starring role like you!
ham	Sos! Any amount i can get pls.
ham	"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite"
spam	We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
ham	Y lei?
ham	Thts god's gift for birds as humans hav some natural gift frm god..
ham	New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!
ham	Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc
ham	Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
ham	Mm you ask him to come its enough :-)
spam	-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468
ham	Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.
ham	Great. So should i send you my account number.
ham	Yes. Nigh you cant aha.
ham	hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx
ham	Dear how you. Are you ok?
ham	Loosu go to hospital. De dont let it careless.
ham	No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second
ham	Ü go home liao? Ask dad to pick me up at 6...
ham	Pathaya enketa maraikara pa'
ham	Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)
spam	You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
ham	I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
ham	Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning
ham	aight we can pick some up, you open before tonight?
ham	Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
ham	Ok c ü then.
ham	She told to hr that he want posting in chennai:)because i'm working here:)
ham	on a Tuesday night r u 4 real
ham	Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..
ham	Love that holiday Monday feeling even if I have to go to the dentists in an hour
ham	Ok that's great thanx a lot.
ham	It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
ham	I am not at all happy with what you saying or doing
spam	okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
spam	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
ham	On the way to office da..
spam	YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
ham	not that I know of, most people up here are still out of town
ham	No that just means you have a fat head
ham	I attended but nothing is there.
ham	8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try
ham	You call him now ok i said call him
ham	Teach me apps da. When you come to college.
ham	Hi. I'm always online on yahoo and would like to chat with you someday
ham	I will spoil you in bed as well :)
spam	Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx
spam	You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+
ham	Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.
ham	Alright took the morphine. Back in yo.
ham	"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-)."
ham	She's fine. Good to hear from you. How are you my dear? Happy new year oh.
ham	Oops I did have it,  &lt;#&gt; ?
ham	Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?
ham	Where at were hungry too
ham	We have all rounder:)so not required:)
ham	I'm home. Doc gave me pain meds says everything is fine.
ham	Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
ham	Today my system sh get ready.all is well and i am also in the deep well
ham	Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
ham	Where are you lover ? I need you ...
spam	"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP"""
ham	 &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
ham	Wishing you a wonderful week.
ham	Quite late lar... Ard 12 anyway i wun b drivin...
ham	Free any day but i finish at 6 on mon n thurs...
ham	Just sent it. So what type of food do you like?
ham	Headin towards busetop
ham	I not free today i haf 2 pick my parents up tonite...
spam	Sorry I missed your call let's talk when you have the time. I'm on 07090201529
ham	swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.
ham	I'm at home n ready...
ham	Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...
ham	2mro i am not coming to gym machan. Goodnight.
ham	Lol alright i was thinkin that too haha
ham	I know you are serving. I mean what are you doing now.
ham	Gr8. So how do you handle the victoria island traffic. Plus when's the album due
spam	From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more
ham	I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. 
ham	I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.
ham	How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
ham	No. I dont want to hear anything
ham	Sorry. || mail? || 
ham	I am in office:)whats the matter..msg me now.i will call you at break:).
spam	We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
ham	Also that chat was awesome but don't make it regular unless you can see her in person
ham	Babe !!!! I LOVE YOU !!!! *covers your face in kisses*
ham	Kothi print out marandratha.
ham	Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
spam	Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088
ham	I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.
ham	Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
ham	dont make ne plans for nxt wknd coz she wants us to come down then ok
ham	Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
ham	I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?
ham	Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
ham	Not yet chikku..going to room nw, i'm in bus..
ham	Yeah I'll try to scrounge something up
ham	Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. 
spam	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589
ham	What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
ham	I'm aight. Wat's happening on your side.
ham	see you then, we're all christmassy here!
ham	I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
ham	It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com
ham	"My planning usually stops at ""find hella weed, smoke hella weed"""
ham	Speak only when you feel your words are better than the silence... Gud mrng:-)
ham	You've always been the brainy one.
ham	My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
ham	Ugh just got outta class
ham	This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.
ham	New car and house for my parents.:)i have only new job in hand:)
ham	I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?
ham	As in i want custom officer discount oh.
ham	I notice you like looking in the shit mirror youre turning into a right freak
ham	Wat's my dear doing? Sleeping ah?
ham	Tension ah?what machi?any problem?
ham	Yep, by the pretty sculpture
ham	Just got outta class gonna go gym.
spam	our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.
ham	Genius what's up. How your brother. Pls send his number to my skype.
ham	Anytime...
spam	Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16
ham	Probably not, I'm almost out of gas and I get some cash tomorrow
ham	I want to lick your pussy now...
ham	Im just wondering what your doing right now?
ham	Hi msg me:)i'm in office..
ham	K.k.how is your business now?
ham	Ya had just now.onion roast.
ham	So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regret
ham	We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.
ham	Hi. I'm sorry i missed your call. Can you pls call back.
ham	I have gone into get info bt dont know what to do
ham	Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning
ham	Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
ham	I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
ham	Delhi and chennai still silent.
ham	Sorry that was my uncle. I.ll keep in touch
spam	FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts
ham	Ü mean it's confirmed... I tot they juz say oni... Ok then... 
ham	My uncles in Atlanta. Wish you guys a great semester.
ham	K.:)do it at evening da:)urgent:)
ham	Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
ham	I dont knw pa, i just drink milk..
ham	Even my brother is not like to speak with me. They treat me like aids patent.
ham	I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
ham	What's your room number again? Wanna make sure I'm knocking on the right door
ham	Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng
ham	He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?
ham	Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.
ham	Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?
ham	Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
spam	Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
ham	Hey so whats the plan this sat? 
ham	Stop knowing me so well!
ham	Dear we got  &lt;#&gt;  dollars hi hi
ham	Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging 
ham	Hhahhaahahah rofl wtf nig was leonardo in your room or something
ham	"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
ham	Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
ham	There's no point hangin on to mr not right if he's not makin u happy
ham	Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...
ham	Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
ham	Some friends want me to drive em someplace, probably take a while
spam	RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
ham	You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see.
spam	Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
ham	I'm working technical support :)voice process.networking field.
ham	Oh yes I can speak txt 2 u no! Hmm. Did u get  email?
spam	Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ
ham	K.k:)when are you going?
spam	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
ham	Dunno da next show aft 6 is 850. Toa payoh got 650.
ham	If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
ham	I only haf msn. It's yijue@hotmail.com
ham	Ic. There are a lotta childporn cars then.
ham	Sday only joined.so training we started today:)
spam	URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
ham	Haha awesome, be there in a minute
ham	Kinda. First one gets in at twelve! Aah. Speak tomo
ham	If i let you do this, i want you in the house by 8am.
ham	Sorry, was in the bathroom, sup
ham	Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.
ham	Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.
ham	Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...
ham	When are you guys leaving?
ham	Sorry, I can't text &amp; drive coherently, see you in twenty
ham	How did you find out in a way that didn't include all of these details
spam	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
ham	K... Must book a not huh? so going for yoga basic on sunday?
spam	Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply
ham	Dont gimme that lip caveboy
ham	No objection. My bf not coming.
ham	What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
ham	Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
ham	Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw 
ham	Its just the effect of irritation. Just ignore it
ham	Thinking of u ;) x
ham	Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8
ham	I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?
ham	IM LATE TELLMISS IM ON MY WAY
ham	Thanks. It was only from tescos but quite nice. All gone now. Speak soon 
ham	Ü got wat to buy tell us then ü no need to come in again.
ham	I'm in class. Will holla later
ham	 &lt;#&gt;  mins but i had to stop somewhere first.
ham	What's up bruv, hope you had a great break. Do have a rewarding semester.
ham	HELLO PEACH! MY CAKE TASTS LUSH!
ham	i want to grasp your pretty booty :)
ham	How r ü going to send it to me?
ham	Haha I heard that, text me when you're around
ham	What year. And how many miles.
ham	Did you say bold, then torch later. Or one torch and 2bold?
ham	Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!
ham	Pls confirm the time to collect the cheque.
ham	I just got home babe, are you still awake ?
ham	That means get the door
ham	I'm stuck in da middle of da row on da right hand side of da lt... 
ham	There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
spam	Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
ham	I think your mentor is , but not 100 percent sure.
ham	Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! 
spam	Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES
ham	I absolutely LOVE South Park! I only recently started watching the office.
ham	That sucks. I'll go over so u can do my hair. You'll do it free right?
spam	This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.
ham	DO NOT B LATE LOVE MUM
ham	"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?"""
ham	What is important is that you prevent dehydration by giving her enough fluids
spam	tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
ham	Now project pa. After that only i can come.
spam	Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114
ham	Only saturday and sunday holiday so its very difficult:)
ham	I can't make it tonight
ham	Leave it de:-). Start Prepare for next:-)..
ham	To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola
ham	In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8
ham	Uhhhhrmm isnt having tb test bad when youre sick
spam	URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
ham	Ok lar... Joking wif u oni...
spam	This message is brought to you by GMW Ltd. and is not connected to the
ham	So what about you. What do you remember
ham	Just haven't decided where yet eh ?
ham	Probably gonna swing by in a wee bit
spam	Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
ham	And maybe some pressies
ham	I am in your office na.
ham	Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...
spam	URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
ham	We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's siste
ham	Do u noe how 2 send files between 2 computers?
ham	But pls dont play in others life.
ham	E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
ham	Sorry i din lock my keypad.
spam	This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate 
spam	Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2
ham	Haha figures, well I found the piece and priscilla's bowl
ham	Will you be here for food
ham	Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-)
spam	Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.
ham	You sure your neighbors didnt pick it up
ham	You dont know you jabo me abi.
ham	I dont. Can you send it to me. Plus how's mode.
ham	Did you try making another butt.
ham	That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?
ham	Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.
ham	There the size of elephant tablets & u shove um up ur ass!!
ham	Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?
ham	If I get there before you after your ten billion calls and texts so help me god
ham	Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!
ham	Does not operate after  &lt;#&gt;  or what
ham	Yep get with the program. You're slacking.
ham	I want to send something that can sell fast.  &lt;#&gt; k is not easy money.
ham	Roger that. We‘re probably going to rem in about 20
ham	Lol or I could just starve and lose a pound by the end of the day.
ham	The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel
ham	There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
ham	Why i come in between you people
ham	Please sen :)my kind advice :-)please come here and try:-)
ham	I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
spam	URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins
ham	I.ll post her out l8r. In class
ham	It,,s a taxt massage....tie-pos argh ok! Lool!
ham	Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you
ham	Got it! It looks scrumptious... daddy wants to eat you all night long!
ham	I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
ham	Thats cool! I am a gentleman and will treat you with dignity and respect.
spam	FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
spam	FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
ham	Hey morning what you come to ask:-) pa...
